local_id	name_heb	name_rom	wikidata_qid	lat	lon	occurrences	n_editions	editions	context	kind
ED::טאב רישטשי	טאב רישטשי					1	1	Maasiot-veSihot-Zadikim	"… וששה ריינש ואח""כ הזיל המקח על חצי ונעשה חצי י""ח ריינש ואז היה מביא הדנן ובא בעש״ק בהשכמה לקרעטשמי אחת שקורין טאב רישטשי וכשירד מהעגלה ראה יהודי אחד קטן בקומה עומד אצל הקרעטשמי ואמר לה""ר וואלף שלום עליכם והוא היה משיב לו עליכם שלו…"	edition_only
ED::פרמישלאן	פרמישלאן					1	1	Maasiot-veSihot-Zadikim	…ואלף שלום עליכם והוא היה משיב לו עליכם שלום ונכנס להקרעטשמי אמר לו הרינדאר משם וואלף הידוע לך אשר רבי מאיריל מפרמישלאן התאכסן אצלי אמר לו באיזה חדר והראה לו באיזה חדר וראה דרך חור שזה האיש אשר נתן לו שלום מכבר והלך וכתב לעצמו צע…	edition_only
ED::פריץ	פריץ					1	1	Maasiot-veSihot-Zadikim	"…ב אל תקשה לנו קושיות ואח״כ שאל אותו מאיזה מקום אתה נוסע השיב לו שבוטשאטש ומה סחרת בבוטשאטש השיב לו דגן ובאיזה פריץ עומד דנו כעת השיב לו י""ח ריינש אמר לו הרב אתה מביא היום לסטאניסלאב אחר חצי היום ובלא סרסור לא תמכור ואנה תבקש…"	edition_only
ED::ריינש	ריינש					1	1	Maasiot-veSihot-Zadikim	"… אותו מאיזה מקום אתה נוסע השיב לו שבוטשאטש ומה סחרת בבוטשאטש השיב לו דגן ובאיזה פריץ עומד דנו כעת השיב לו י""ח ריינש אמר לו הרב אתה מביא היום לסטאניסלאב אחר חצי היום ובלא סרסור לא תמכור ואנה תבקש סיסור בעש״ק אחד אמצע היום לכן …"	edition_only
ED::הפיראן	הפיראן					1	1	Maasiot-veSihot-Zadikim	"… מלובלין ביקש ממנו להראות לו אליהו ז""ל אמר לו הרב ז""ל לך להספינה שקורין פיראן ותעמוד שם ובעגלה הראשונה שתיסע להפיראן שם אליהו ז""ל והלך החסיד הנ""ל והמתין שם ובתוך כך בא אדון אחד עם קאלעס ועם ארבעה סוסים ונסע להפיראן והחסיד הנ""ל…"	edition_only
ED::מכפר סתידאל	מכפר סתידאל					1	1	Maasiot-veSihot-Zadikim	"…יו יראים לגשת אליו כי בשעת תקיעת שופר היה יכול לבקע את ראשו שלמי שלא שמר א""ע ופעם אחת בא תחת ידו החסיד ר' משה מכפר סתידאל סמוך לדאליינע ובקע את ראשו עם השופר ופעם אחת הלך בהעיר בארדיטשוב קודם פסח וראה שסדין הבתים ושיפשפו ורחצו והכש…"	edition_only
ED::דעבוע	דעבוע					1	1	Maasiot-veSihot-Zadikim	"מעשה מהרבי ר' מענדלי זלה""ה מקאסיב משולח מעשיר אחד מק""ק נאדבורנא בא מכפר דעבוע לק""ק קאסיב יום אחד קודם ער""ה והחסידים מנאדבורנא כבר היו בקאסיב על ר""ה וראו את המשולח הנ""ל ודיברו עמו ואמר להם…"	edition_only
"ED::ק""ק קאסיב"	"ק""ק קאסיב"					1	1	Maasiot-veSihot-Zadikim	"מעשה מהרבי ר' מענדלי זלה""ה מקאסיב משולח מעשיר אחד מק""ק נאדבורנא בא מכפר דעבוע לק""ק קאסיב יום אחד קודם ער""ה והחסידים מנאדבורנא כבר היו בקאסיב על ר""ה וראו את המשולח הנ""ל ודיברו עמו ואמר להם שהוא נוסע …"	edition_only
ED::ערל	ערל					1	1	Maasiot-veSihot-Zadikim	"…ני אנשים נסעו לקאסיב לקנות שורים עבור הפיסעסערס דראזינטוב וקנו ביום השוק הרבה שורים ובשעת קניית השורים טעו עם ערל אחד ושמו היה גרענדאוויטש מק׳ איוואסקיוויץ סמוך לסגיטין ונתנו להערל הנ""ל ג׳ מאות ריינש יותר מהמגיע לו ובלילה ל…"	edition_only
"ED::עזה""י"	"עזה""י"					1	1	Maasiot-veSihot-Zadikim	"…ל הערל הנ""ל אמר אחד מהם אני קניתי אמר לו הרב ז""ל אתם לכו עם הבהמות לביתכם והשני יסע לאיוואסקיוויץ לערל הנ""ל ובעזה""י יחזור לכם המעות והלכו להאכסניא ולא יכלו אפילו לישן מחמת ע""ג ולנו שם בקאסיב ובבוקר הלכו עוד להרב הצדיק הנ""ל אמ…"	edition_only
"ED::חוה""ק"	"חוה""ק"					1	1	Maasiot-veSihot-Zadikim	"…וכם וכל הנלוים אליו יתברכו ויתחדשו להם בכל חדשי השנה שפע טוב וברכה וחיים טובים אמן ה״ק זאב וואלף מטשערנאסטרי' חוה""ק טבריא עה״ק תובב״א המכתב הלז העתקתי בוויזניצא מן הטעוועליך של תיקוני הזוהר שהיה כתוב שם והעתקתי אות באות ע""כ"	edition_only
ED::מערב	מערב					1	1	Maasiot-veSihot-Zadikim	"הרב הצדיק הקדוש ר׳ ישראל בע""ש זצ""ל שמע כי בארצות המערב משתוקקים מאוד לקיים מצות הכנסת אורחים, ע""כ אמר כי יסע לשם למען לראות אם אמת הדבר, הבע״ש נסע עם אנשי שלומו לשם…"	edition_only
"ED::עזה""ש"	"עזה""ש"					1	1	Maasiot-veSihot-Zadikim	"…מר הבעה""ב אל הבע״ש הנה בקשתי אשר הרב יתפלל עב להשי""ת שאהי' מוכן ומזומן לחיי׳ עולם הבא, כי תהלה לאל לי עשירית בעזה""ש, ויאמר הבע״ש טוב הדבר אך אם תרצה עוה״ז תבא לביתי לעיר מעזבוז ושם אברכך למען שתזכה לעולם הבא וזאת איעצך הנה הד…"	edition_only
ED::הראנדאר	הראנדאר					1	1	Maasiot-veSihot-Zadikim	… עוד הבעלי עגלות עם היין עומדיו שמה. אך לשוא תוחלתו כי לא נודע מקומם, ויפן כה ובה וירז כי אין איש, וישב לילך להראנדאר אך נעלם הבית מעיניו ולז ידע אנה ילך, ותעה בדרך כצאן אובד, ולא ידע הדרך אנה ישו לדרך פעמיו, וילך שפי רעב וצמא,…	edition_only
ED::ביר	ביר					1	1	Maasiot-veSihot-Zadikim	…מר אליהם אשר בבית הבע״ש יסעדו ביום השבת הקודש, וילך משרת הבע״ש ויעשה כאשר נצטווה מפי הבע״ש. ויקרא את האורחים לביר והבע״ש. ויהי בליל שבת קודש ויקרא הבע״ש להסוחר ויאמרו אליו שב לימיני ויתמהו כל חסידי הבע״ש עם דבר הלז, ויאמו ו…	edition_only
ED::ארץ תוגרמה	ארץ תוגרמה					1	1	Maasiot-veSihot-Zadikim	"…ר״ר אברהם הפיסה זלה""ה בא לעולם בתפלת חכמי ישראל ומאורע המעשה שבהיות גלות ספרד היו בורחים משם היהודים לעבור אל ארץ תוגרמה והי׳ זקנו של הגאון הנזכר מקבל עניים ועשירים ומכלכלם ומלוה אותם על יד על יד עם הספקות ומזונות בכל המצטרך ובזבו…"	edition_only
ED::נחל	נחל					1	1	Maasiot-veSihot-Zadikim	… כל צדיק וצדיק שאומות העולם הורגים אותם הקב״ה כותב בפרפורא שלו שנאמר ידין בגוים מלא גויות מחץ ראש על ארץ רבה מנחל בדרך ישתה על כן ירים ראש .	edition_only
ED::אלכסנדרום	אלכסנדרום					1	1	Maasiot-veSihot-Zadikim	המדרש תלפיות מביא בשם קרבן שבת. אלכסנדרום מוקד כשכיבש העולם הלך במקום שהיו שם חיות ועופות שממיתים בראייתם ונתירא שלא יאבד הוא וחייליו ולבש עצמו בלבוש מ…	edition_only
ED::אמבורג	אמבורג					1	1	Maasiot-veSihot-Zadikim	"הרב הגאון ר׳ יצחק מהאמבורג היה לאב""ד והרב ר׳ יצחק מדרא אביטש הי׳ המגיד ושניהם היו בעיר דראהאביטש ואירע המעשה כאשר אבאר לקמן הנה בעיר הנ""…"	edition_only
ED::דהאמבורג	דהאמבורג					1	1	Maasiot-veSihot-Zadikim	"…המשפט הנ""ל, והתחילו הבעלי דינים לערוך טענותיהם לפני הרבנים הנ""ל. ויצא הפסק דין אל פני הרב מו""ה יצחק האראוויטץ דהאמבורג אשר היורשים פטורים מלשלם להתובע, כי אביהם לא הניח צוואה והם אומרים אשר א גם יודעים מזה כלום ע״כ ישבעו שאינם י…"	edition_only
ED::ווארציל	ווארציל					1	1	Maasiot-veSihot-Zadikim	"רפואה לשניים א לבשל טערמיטעלליא ולהחזיק בפיו על השניים. ב רפואה אחרת רוטי היינא בעד ג׳ צ״ל קאלמיקם ווארציל בעד ג׳ צ״ל אין צו קאכין ולהחזיק על השניים. ג רפואה אחרת ליקח בעד אצ""ל נעגיליך עם חתיכה קטנה קאנפער ולבשל בחצי…"	edition_only
ED::ארעא	ארעא					1	1	MaasiyotUmaamarimYekarim	"… וז""ל. איתא ביוסףמדרש הנעלם בסוף איכה וז""ל עד אשר לא תחשך השמש והירח וכו׳ והכוכבים אילין אינון משפילין דהוי ב ארעא קדישאכל אינון תנאים ואמוראים דכל עלמא וכו׳ דכך הוו הוי אמר בר יש לחבריה מגו מילי דא דפרח מפימוי קיומא החדאאנא…"	edition_only
ED::קדישא	קדישא					1	1	MaasiyotUmaamarimYekarim	"…. איתא ביוסףמדרש הנעלם בסוף איכה וז""ל עד אשר לא תחשך השמש והירח וכו׳ והכוכבים אילין אינון משפילין דהוי ב ארעא קדישאכל אינון תנאים ואמוראים דכל עלמא וכו׳ דכך הוו הוי אמר בר יש לחבריה מגו מילי דא דפרח מפימוי קיומא החדאאנא חמי מ…"	edition_only
ED::מראדאמסק	מראדאמסק					1	1	MaasiyotUmaamarimYekarim	"כתב בס׳ תפארת שלמה מהרב הצדיק זצ""ל מראדאמסקפ' יתרו וז""ל כפי שאמר ה כי כל מי שזכה להיות בעש״טמשובתי שבת אצלו ומאוכלי שלחנו הוא נותן בו סם חיים להיות בקרבו…"	edition_only
ED::אריגראד	אריגראד					1	1	MaasiyotUmaamarimYekarim	"עוד סיפר הרה״ק ר׳ יעקב הנ""ל איך נתקרב ישראללהבעש״ט הרה״ק ר׳ שהיה רב בעיר יעקב יוסף הכהןש ואריגראד ונעמירוב וראשקוב בעהמ״ח פולנאהספר תולדות ויעקב יוסףפורת יוסף וצפנת פענח וכתונת פסים הנקרא בפי כל דער תולדות ו…"	edition_only
ED::קאהלווראד	קאהלווראד					1	1	MaasiyotUmaamarimYekarim	"…ידע כי הגאון הנ""ל לא יעמוד ולא יתעכב שם ע״כ עשה תחבולה ועצה לזה שהלך למקום מבוא העיר שקורין וישכב שם באם הדרך קאהלווראדבחשבו כי כשיבא לשם הגאון הנ""ל ויראה כי איש שוכב באם הדרך מסתמא יעמוד שם וישאל מה זאת ואז יבא לפניו ויציע לפניו…"	edition_only
ED::קאראסטשוב	קאראסטשוב					1	1	MaasiyotUmaamarimYekarim	"…סם ר׳ ז""ל שהיה ברוך מאיוועניץנכד הרה״ק ר׳ והיה חתנו ברוך ממעזבוז זצוק""לשל הרה״ק ר' זצוק""ל ששמע מפי זקנתו משה מקאראסטשובהצדקת מרת שהיא שמעה מפי אביה הרה״ק ר׳ אדיל הנ״ל נכד הברוך ממעזבוז כי האחים הקדושים הרה״ק ר' בעש״טיוסף מ והרה״ק…"	edition_only
ED::עיר סאטינאב	עיר סאטינאב					1	1	MaasiyotUmaamarimYekarim	"…מינקעיצחק סופר ממעזיריטשבכי האשה הצדקות המפורסמות בשמה ( די) פרומע ריבעלעמ אשר האחים הקדושים הנ""ל היו מתלמידי עיר סאטינאבה היה להם עוד את אחד צדיק גדול שהיה שמו ר' שלא היה מאמין בבעש״טשמואל וההבעש״ט רצה למשוך אותו בעש״טאליו ויבקש כ…"	edition_only
ED::תאמינקע	תאמינקע					1	1	MaasiyotUmaamarimYekarim	"…ד גדול ל״ט הבעש״טולא ידעו לשית עצה בנפשם וה הרגיש בזה ויבא לעיר בעש״ט אשר שם היה החולה הנ""ל ותשא אמו של החולה תאמינקעלפני הבעש ותבך לפניו מאד שיעורר רחמים על בנה ויאמר ״טלה הבעשט אמור לבנך שיקבל על עצמו להתקרב אלי ואז ״יתרפא מי…"	edition_only
ED::עסאראביע	עסאראביע					1	1	MaasiyotUmaamarimYekarim	בפלך ב במקום אחד שהיה הולך שם נהר בתמידות עסאראביעאירע פ״א שנסעה כלה מאיזה כפר קודם החופה למקום אחר לטבול שם ועברה דרך אותו נהר ונטבעה שם ונודע זאת להבעש״ט וילך…	edition_only
