local_id	kind	name_heb	name_rom	wikidata_qid	occurrences	n_editions	match_status	grade	confidence	sound_match	flags	kima_id	kima_name_rom	kima_name_heb	distance_km	candidates	kima_url	context_sample	decision	chosen_kima_id	reviewer_notes
ED::הביהכ״נ	edition_only	הביהכ״נ			1	1	no_match	C_review	0.0									"…שארטקוב יש בית הכנסת אחת קטנה אשר זקינינו הנ""ל הי' דרכו להתפלל שם בחיים חיותו ועד היום מכונה שם בעיר טשארטקוב הביהכ״נ הנ״ל בשם הר׳ הירשליס קלייזיל. ובהיות הקדושת לוי שם. התפלל גם הוא בהקלויז הלז. ושם מתפללים בנוסח אשכנז עד היום…"			
ED::סאניק	edition_only	סאניק			1	1	name_exact	A_autolink	0.95	True		106	Sanok (Poland)	סנוק (פולין)		106	https://data.geo-kima.org/Places/Details/106	"…. ויש בזה חלוקי דעות. י״א עד ה׳ דורות וי״א עד עשרה. וי״א עד דורי דורות ובדידי הוה עובדא שנחלתי אחר חתונתי בק' סאניק על רגלי השמאלית ונפלתי על ערש דוי ביסורים גדולים ומרים עד למאוד ר""ל והייתי מוכרח לשכב על צד אחד ולא הייתי רשא…"			
ED::מגרוב	edition_only	מגרוב			1	1	no_match	C_review	0.0									"… שחרית בא ג״כ אצלי ובירך אותי. ובאותו שבת הי׳ ג״כ ש״ב הרב החסיד היחסן מ׳ פנחס הלוי איש הורוויץ הנקרא ר' פנחס ממגרוב אשר מנוחתו כ׳ באה״ק בעיר צפת תוב״ב. וביים ג׳ אחר ש""ק קודם נסיעת רבינו לביתו לק׳ רומנאב. בא פעם שלישית אצלי וב…"			
ED::ק׳ רומנאב	edition_only	ק׳ רומנאב			1	1	no_match	C_review	0.0									"…איש הורוויץ הנקרא ר' פנחס ממגרוב אשר מנוחתו כ׳ באה״ק בעיר צפת תוב״ב. וביים ג׳ אחר ש""ק קודם נסיעת רבינו לביתו לק׳ רומנאב. בא פעם שלישית אצלי ובעת ההיא הי' ג״כ אצלי ש״ב ר׳ פנחס הנ""ל. ואמר לרבינו הק׳ שזקיננו הרה״ק מ׳ צבי הירש מטשארק…"			
ED::טשארקוב	edition_only	טשארקוב			1	1	no_match	C_review	0.0									"…ומנאב. בא פעם שלישית אצלי ובעת ההיא הי' ג״כ אצלי ש״ב ר׳ פנחס הנ""ל. ואמר לרבינו הק׳ שזקיננו הרה״ק מ׳ צבי הירש מטשארקוב"			
ED::ראפפורט	edition_only	ראפפורט			1	1	no_match	C_review	0.0									"… להם כמו בח״ח. ובדידי היה עובדא שנעשה לי על הלחי פיסטיל ר""ל ונסעה אמי הרבנית עמי ללבוב להדאקטור הגדול המפורסם ראפפורט ואמר שלא תעשה שום רפואה בעולם כי הוא בחנם ונתן לי יאוש ונסעה עמי לק׳ בעלזא להצה״ק מ׳ שלום ז״ל והצדיק מסתמא בי…"			
ED::טשארטקוב שבקו	edition_only	טשארטקוב שבקו			1	1	no_match	C_review	0.0									…ל פקדה עליו שתיכף בבואו מבית החיים יכתוב אגרת באיזה יום ובאיזה שעה הי'. וביום ג' אחר שבוע זאת שהי׳ נוסע האיש לטשארטקוב שבקו והלכו היסורים והתחלתי לישב תיכף על המטה אשר לא נסיתי בזה כמשלש חדשים והביא לי מים חמים לנקות אותי והלבישו אות…			
ED::המרחץ	edition_only	המרחץ			1	1	no_match	C_review	0.0									"…ב ואח״כ בא אגרת מהשליח שביום ג׳ היינו ביום שהי' לי רפואה הי' בציון של א""ז זי״ע. ואחר חג הפסח נסעתי לעיר פעסט להמרחץ ובעז""ה באתי לביתי שלם בגופי וברפואה שלימה. ומאז ואילך ת""ל אין לי שום מיחוש על רגלי כן יעזור לי השי""ת עוד מהיו…"			
ED::מטשארנאביל	edition_only	מטשארנאביל			1	1	no_match	C_review	0.0									"…ר שהוא רואה אור גדול. וכן שמעתי מאנשי פראסקרוב שיש להם בקבלה איש מפי איש. עוד שמעתי מספרים אשר הה״ק ר׳ מאטילי מטשארנאביל היה פ״א בעיר פראסקרוב בעת שהי׳ החולי רע ר""ל בעולם. ובאו אנשי העיר להה״ק הנ""ל שיבקש רחמים שישקוט המגפה. והשיב …"			
ED::בטשארטקוב	edition_only	בטשארטקוב			1	1	fuzzy	C_review	0.857							18410		…הזכרתי עוד בן א׳ לזקיננו הק׳ רצ״ה מטשארטקוב הוא הבחור הקדוש כמר יהושע ז״ל אשר נפטר בבחרותו קודם הנשואין ומנ״כ בטשארטקוב וחקוק על מצבתו אשר מת בנשיקה. דבר זה הוא אמת ויציב. כי הגם שאני בעצמי לא ראיתי זאת. כי כהן אני ולא יכולתי ליל…			
ED::דרקיעא	edition_only	דרקיעא			1	1	fuzzy	C_review	1.0							8204		…ת שונות והעולה מכל הי' המעשה אשר הבחור הי׳ בריא ושלם והראו לו מן השמים בהקיץ או בחלום אשר צריכים אותו למתיבתא דרקיעא. וסיפר זאת לאביו וציוה לו אביו שיקדש ויטהר את עצמו כראוי ואח״כ הניח א״ע על המטה ועצם את עיניו ואת פיו וכו׳ וא…			
ED::עש״ט	edition_only	עש״ט			1	1	fuzzy	C_review	1.0							26910		צט) עוד שמעתי מפי אדמו״ר הק' מ׳ ישראל שליט״א שסיפר ג״כ אז בעת סעודה שלישית הנ״ל אשר בעת שהקדוש הר׳ ישראל בעש״ט זצ״ל התחיל להתנוצץ ולהתפרסם בעולם ברוב אותותיו ומופתיו שעשה. אז הי׳ מקום דירתו ומושבו בעיר טאסט שקורין טלוסט.…			
ED::גליל טשארטקוב	edition_only	גליל טשארטקוב			1	1	no_match	C_review	0.0									…הי׳ בעת היות זקיננו הק׳ הרצ״ה אב״ד בטשארטקוב והגליל. ובמדינת קיר״ה נקרא גליל קרייז. והעיר טאסט היא שייכא ג״כ לגליל טשארטקוב. ובימים הקדמונים הי׳ כח מטעם הממשלה ביד הקרייז רב על כל היהודים אנשי הקרייז לעשות בהם כרצונו. והנה אז בעת תחל…			
ED::טארנא	edition_only	טארנא			1	1	name_exact	A_autolink	0.95	True		765	Tarnów (Poland)	טרנוב (פולין)		765	https://data.geo-kima.org/Places/Details/765	"… ובראשם הק' ר' חיים צאנזיר [ההוא הי׳ בן הג״מ מנחם מק' צאנז חתן זקיני הגה""ק ר׳ שמואל שמעלקי הלוי הורוויץ אבד״ק טארנא אבי זקיני הגה""ק מו״ה מאיר הלוי אבד״ק טיקטין] עכ״ז שלח לתהות על קנקנו את תלמידו הרה״ק ר' משה אוסטריר בע״ס ערוג…"			
ED::בלויצק	edition_only	בלויצק			1	1	no_match	C_review	0.0									…ו הרבה לספר גנות ושטותים עד שהרחיב פיו כאלו התחיל לשחוק. ואז נעשה יותר למתנגד. והגה״ק ר׳ הירשלי מטשארטקוב הי׳ בלויצק אצל חותנו הג״מ מרדכי ז״ל. ולא היה לו בנים ל״ע משך חמשה עשר שנים ונסע כ״פ להבעש״ט עבור זה ונעשה מתלמידיו. ופ״א…			
ED::ק׳ יארטשוב	edition_only	ק׳ יארטשוב			1	1	fuzzy	C_review	0.6							17656		"…קכ״ח הי׳ פה איזה איש אשר לא ניתן להזכר שמו כאן. בשנת תקכ״ט נתקבל פה לרב ואב״ד הרב הה״ג מו״ה יהודא ליב תאומים מק׳ יארטשוב הסמוך ללבוב והי׳ פה עד קיץ תקל״ד לפ""ק. שנת תקל״ה נתקבל פה הרב המובהק הה״ג מו״ה אליעזר ליפמאן מזאלקווא שהי׳ אב…"			
ED::יש	edition_only	יש			1	1	no_match	C_review	0.0									נתקבל לפה הרב המאוה״ג מו״ה משה בהרב הגאון מו״ה שלמה דוב שהי׳ אבד״ק גלוגא רבתי ונתבקש ביש״מ בשנת תקס״ט לפ״ק. כ״ז ועתק אות באות מפנקס הקהל הישן דפה :			
ED::חסידא	edition_only	חסידא			1	1	fuzzy	C_review	0.667							78588		… על מצבת בנו זצ״ל. „הנני עומד שם לפניך על הצור בחורב מה נורא המקום הזה חכמה פה גנוזה אשר נתבקש בישיבה של מעלה חסידא ופרישא הרבני מוהר״ר יהושע העשיל מר במוהר״ר צבי הלוי ומת בנשיקה בע״ש ז׳ ניסן תצ״א תנצב״ה״			
ED::מוהר״ר	edition_only	מוהר״ר			1	1	no_match	C_review	0.0									… חרותים על מצבתו. „מה נורא המקום הזה שנגנז בו מזה בן מזה מורינו ורבינו בוצינא קדישא שמו הקדוש עט״ר צבי בהגאון מוהר״ר מאיר הלוי איש הורוויץ נפטר יום ב׳ ט״ו חשון תקי״ד תנצב״ה״. ואצל קברו מצד דרום הוא קבר ומצבת הג״מ משה בהג״ר שלמ…			
ED::סו״ם	edition_only	סו״ם			1	1	fuzzy	C_review	0.667							21807		… יהושע אבד״ק שטרים [עיין לעיל בח״א אות קע״ב הוא אבי הגה״צ מ׳ נטע אבד״ק לוטומרסק ומ׳ זכריה מענדיל שנדפס מכתבו בסו״ם נועם אלימלך]. ז) הרבנית לאה. בנה הג״מ שמחה אבד״ק לאדמיר חתן הג״מ מרדיש אבד״ק פאריצק בעל הביאור על מהר״ם שיף. …			
ED::ק' חרזיל	edition_only	ק' חרזיל			1	1	no_match	C_review	0.0									קכג) עוד כ׳ וז״ל שמעתי מר׳ שמעון יליד טיקטין מק' חרזיל אשר פ״א באה אליו עגונה מק׳ זאבלידאווי להזדקק בהיתרה. והשיבה שהרב מזאבלידאווי מרא דאתרא לכך יראה הוא מקודם והר…			
ED::קורקבן	edition_only	קורקבן			1	1	no_match	C_review	0.0									"…מו בזה. עברו. ושחט האווזא תיכף ונטרף ע״י גמי כפי המבואר ביו""ד סי׳ כ״ג. ואז הבינו ד״ק כי למחרתו הי' הגמי יורד לקורקבן והיה כשר וכן שמעתי מהרב מ׳ משה אברהם אבד״ק מישעניץ."			
ED::אפאקי	edition_only	אפאקי			1	1	no_match	C_review	0.0									"קלה) שמעתי מהג״מ חיים צבי אבד״ק טיקטין שפ""א באת לפניו עגונה מטיקטין. והתאנח מאוד וציוה עלי' שתלך לכפר אפאקי הסמוכה שם פרשת דרכים. ותביא גחלי אש ותנפח בהם בתפלה להשי""ת שבאותו הרוח שיש שם בעלה תבער בו אש הרוחניי בתשוקתו…"			
ED::יקנתר	edition_only	יקנתר			1	1	no_match	C_review	0.0									"… ושלחו לו כתב רבנות. ונתקנא בו זקיני הגאון מ׳ יוקל אבד״ק בראד. והיה בדעתו שכאשר יסע על הרבנות דרך עיר בראד אז יקנתר אותו לקפחו בהלכה כי הוא הי׳ חריף יותר ובנו של הגה״ק מהר""ם. וראוי הי׳ לו לישב על כסא אביו. ובליל אור ליום ביאת…"			
ED::זללה	edition_only	זללה			1	1	no_match	C_review	0.0									"…מהר""ם מטיקטין. וכ׳ שם בהמשך דבריו הלא תדעו כי שר וגדול נפל בישראל ה״ה כבוד הגאון הגדול המפורסם מו״ה מאיר הלוי זללה״ה שהורה צדק לעדת עם קדש בטיקטין וכו׳ שהי׳ גדול בתורה ובמע״ט ולא פסק פומי׳ מגירסא ועשה לילות כימים שמעתי עליו …"			
ED::תפחי	edition_only	תפחי			1	1	no_match	C_review	0.0									"עפ״י דין ודת תורתינו הקדושה. היום יום ח׳ שבט תפחי״ת לפ""ק. נאום הק' יצחק פוזנר ונאום נתן נטע במו״ה רצ""ה זצ""ל. ונאום הקטן שמואל בכרך. ונאום יעקב במוהר״ד ז״ל :"			
ED::מסראצק	edition_only	מסראצק			1	1	no_match	C_review	0.0									"…הכהן [הובא בהקדמת ס׳ פנים יפות] בן הרה״ג מ׳ ישעיה כ״ץ הדיין המצויין ב״ד רבה דק""ק בראד [כ״כ במגילת יוחסין מהרב מסראצק] אחי הגאונים מ׳ נפתלי כ""ץ אבד״ק פפדמיי״ן בע״ס סמיכת חכמים הנקרא רבי ר׳ נפתלי. ומ׳ יהודה ליב כ״ץ אבד״ק פלאצק. …"			
ED::דוקלא	edition_only	דוקלא			1	1	name_exact	A_autolink	0.95	True		900	Dukla (Poland)	דוקלה (פולין)		900	https://data.geo-kima.org/Places/Details/900	… קל״ז כתבתי אשר לעת זקנתו נשא זקיני הגה״ק ר׳ מאיר הלוי מטיקטין אשה שניה. וכ׳ ש״ב הרב המאוה״ג מ׳ אברהם איטנגא מדוקלא אשר שמה של אשתו השניה היתה הרבנית מייטל [בת הג״מ אפרים זלמן ק״ב בהג״מ שאול אבד״ק פינטשוב בהג״מ משה ק״ב אבד״ק …			
ED::וואהל	edition_only	וואהל			1	1	fuzzy	C_review	1.0							71841		…השניה היתה הרבנית מייטל [בת הג״מ אפרים זלמן ק״ב בהג״מ שאול אבד״ק פינטשוב בהג״מ משה ק״ב אבד״ק פעלמא בהג״מ מאיר וואהל אבד״ק בריסק בהר״ש וואהל] נפטרה בבראד כ״א אייר תקכ״ב אצל בנה ישעי׳ הלוי הורוויץ. ובעלה הראשון היה הקצין ר׳ פיי…			
ED::מסלאנימא	edition_only	מסלאנימא			1	1	fuzzy	C_review	0.833							102		…ק בהר״ש וואהל] נפטרה בבראד כ״א אייר תקכ״ב אצל בנה ישעי׳ הלוי הורוויץ. ובעלה הראשון היה הקצין ר׳ פייבוש אליקים מסלאנימא. ובנה הג״מ א׳ זלמן אבד״ק מיטאווי בעל הגהות שער אפרים שבס׳ בית לחם יהודה עכ״ל :			
